user_id	user_screen_name	influence	credibility	n_rumors_propagated	n_rumors_stifled
31983481	Alberto FernÃ¡ndez	0.055881	0.768015	39	35
808804076	Agora Sud-Est	0.083484	0.419583	21	25
418055256	Property Management	0.708537	0.540492	42	10
258768180	Anne Hesnan	0.26249	0.368111	31	28
370034382	JobsRetail.co.uk	0.56418	0.65332	15	34
249750606	R Shepherd-DuBey	0.141917	0.768588	9	36
1967050530	Financial Consulting	0.92872	0.162296	14	21
283592330	Chris Cathrine	0.226726	0.022651	49	15
786461671036334000	Hedge??	0.893368	0.637962	26	17
31190199	Kenny 'Kill' Wright	0.119335	0.380729	21	35
764205389231558000	Deon Marais	0.295741	0.016985	46	6
2338355248	Tiziana C. Grant	0.405257	0.117907	19	20
1100442846	Rawlinsons	0.003754	0.39036	17	30
2205790298	{{{Joni Versity}}}	0.754614	0.529928	34	40
1720117201	Donna from USA	0.259023	0.722711	38	24
430202748	?ilColpevole?	0.656886	0.838667	19	18
2332548698	SPDF Group	0.335455	0.576173	46	16
207435031	FionaJayne	0.634977	0.142863	37	30
3492468813	Simulacrum	0.003369	0.17523	31	35
173442798	Tangerine Smith	0.532339	0.293118	7	48
20145509	Dx	0.394983	0.067349	29	11
4512854242	Essie Fisher	0.050024	0.202993	42	11
771721729341214000	?? R I K K A ??	0.344629	0.448132	3	15
91079299	michael delaney	0.539962	0.650724	18	45
235722778	Kris Holtergeist	0.946112	0.836338	3	9
48879518	Ricardo Zamjai	0.622724	0.128782	44	13
1431070124	Syntagma	0.979942	0.264252	36	18
17497054	Dan Stiel	0.961637	0.417481	9	4
748940974152355000	Mark	0.559108	0.047954	35	44
716096336	Keith Tully	0.076828	0.064734	29	29
356533780	Michael Long	0.524277	0.522988	10	31
11267942	Nik Sargent	0.204027	0.357292	45	34
51833792	Skithias1936	0.550314	0.100986	5	15
144365572	connie sullivan	0.818304	0.142556	36	17
10073632	Dalibor Topic	0.368214	0.20547	30	22
17462501	Richard Earl	0.925477	0.682268	40	40
64802516	Andy B	0.417143	0.033496	49	1
425205127	jonathan farrington	0.414383	0.46786	14	13
1651526533	Barry Fontaine	0.690571	0.326726	25	39
2779376158	Ras-le-bol	0.672324	0.44949	40	33
724364035316133000	Molly McStravick	0.535181	0.626134	6	19
237051560	Richard Sanders	0.70732	0.863224	47	47
1177420700	Business Insider AUS	0.753335	0.29964	43	5
123337586	Richard 48% Dingle	0.356728	0.139513	22	24
16041298	??ppiixx??	0.746126	0.383939	21	38
1259011710	PaysansGâ„¢	0.472727	0.776556	44	42
710687244281991000	Nordammarketing	0.620622	0.110093	1	8
138075752	Institute for Gov	0.915609	0.443823	7	24
2582304178	Jane Weston	0.541125	0.820795	25	50
203652187	Angela Veysey	0.625639	0.756891	30	8
2415205070	K.	0.185997	0.391258	24	3
116916107	Karl Minns	0.327876	0.567734	19	41
987130032	Giles MacDonogh	0.887271	0.523605	10	5
758410565035384000	SE-Wealth	0.70946	0.973722	45	18
85469037	Robsreads	0.332493	0.503579	22	43
4831603043	The Politic Manager	0.50382	0.402163	9	16
19111502	Windy	0.137895	0.865361	44	36
17836130	G33k	0.728441	0.428723	46	7
3038533441	Dubli Stores	0.129974	0.776557	30	41
28082856	Duncan Moore	0.079723	0.973503	2	4
3873013827	John Stanton	0.876483	0.431234	40	18
68205924	Firas Al-Tahan	0.877483	0.280647	45	25
367703310	Thierry Baudet	0.506155	0.786377	16	21
2320794121	MDX RKTO	0.071647	0.944212	1	4
772242233567346000	Yung Hezzy	0.750169	0.138946	11	24
745549946472955000	Pro Udin	0.610035	0.608253	46	42
802035685	Wine Owners	0.944591	0.839102	46	50
26764319	Jennifer R Korty	0.163049	0.195802	16	13
559530477	EdinburghWestern SNP	0.431393	0.772018	11	17
522537060	Politics News	0.166388	0.301831	13	39
526817958	ukipmember@oldham	0.583949	0.997527	50	38
19644086	angie	0.944258	0.449365	45	41
138062740	Thomas Morris	0.392745	0.381332	10	42
40595675	M. Ali Kemal	0.244732	0.751933	1	31
233499930	Maryjoie Sevilla	0.05491	0.082671	1	39
293545981	Michael Bam	0.711064	0.144193	16	19
504883243	JAMES TRAVERS WARD	0.309644	0.939631	26	16
726395666390462000	XaniaNews	0.470948	0.361038	30	12
248726375	(((julian murphy)))	0.704446	0.444085	45	43
2332548698	SPDF Group	0.975082	0.935277	9	16
2922910667	(((Pete Thomas)))	0.353937	0.883082	41	7
595332287	MarketsWorld	0.297894	0.744229	9	38
3708915197	Teleame France	0.382186	0.949301	8	34
707595152307703000	Freedom!	0.423331	0.151333	5	10
2993976664	The Times Times	0.422992	0.177235	30	38
1369892124	Nic Woodward	0.560772	0.739107	27	7
1027332254	luke	0.465485	0.114174	10	9
730494679721099000	I.Gazette	0.430115	0.8207	34	43
39482318	?????????	0.70336	0.534195	35	14
1128216775	Ryan Fowler	0.655038	0.669699	7	16
2797396292	Bad Hindeland	0.350169	0.831617	9	10
712302199674675000	Indigopay	0.795812	0.391559	37	35
171198452	Shannon Brown	0.63328	0.601945	23	23
433776585	Marlena Sallivan	0.5966	0.521711	15	42
2750688561	Mark Hemming	0.434425	0.074344	36	49
1451808590	Tekening Int.	0.718562	0.032165	35	36
769891373080281000	Diane Milburn	0.191278	0.172054	28	36
3190902729	Jude	0.111834	0.852907	16	11
310786396	Lorraine RogersIN	0.596938	0.30326	37	38
346708565	Lewis	0.345888	0.907162	21	29
816146462	Iain jikdmmen	0.267298	0.416351	45	30
3158800911	Business Britain	0.965505	0.434994	44	48
20613714	Debby Golden	0.72046	0.146266	43	15
552615954	Matt Watson	0.29384	0.166497	23	3
118704431	Stephen J Henstridge	0.149151	0.023136	6	29
401226470	They'reGoodDogsBrent	0.644257	0.876837	25	24
249829563	West Highland Safari	0.763294	0.742524	8	11
107557653	Tom Harris	0.681967	0.031977	36	14
3017627513	Deadpaul77	0.478919	0.678401	47	38
258529605	craig s	0.649706	0.598647	4	42
2598188281	Sittingbourne Sam	0.936261	0.022746	8	32
762100045625843000	Faith Emmanuel	0.518374	0.888776	31	27
766303259153817000	Ale F	0.106162	0.989999	2	30
486942332	halloween name	0.981924	0.60912	27	18
15016899	Piers Z	0.523449	0.330431	3	29
264217214	Business Link	0.411527	0.4238	13	31
2974627510	Shug Renicks	0.068866	0.467195	33	16
54492383	Bridget Phair	0.302623	0.724551	9	32
31375837	Charlie Ansdell	0.621281	0.908885	30	30
104489909	Hercules Fisherman	0.873145	0.801599	47	36
3752361681	Troy	0.692065	0.655819	13	23
2954566971	Gemma 52%	0.660392	0.063497	44	39
47722432	Daniel Adamson	0.888525	0.617584	45	41
575550577	Giulio Marini	0.144126	0.223375	1	15
2685342590	resistance	0.585632	0.005269	15	14
79949872	Tim Worstall	0.435159	0.433592	21	29
1254703837	LyShawn Allen	0.276061	0.833978	4	34
2840378924	Report UK	0.735301	0.152764	43	21
38075838	victor morillo	0.872711	0.169239	15	26
247969006	Christopher Pittard	0.589234	0.521115	41	36
523017281	shahzaib hussain	0.588397	0.007959	17	16
2327875854	UndebPlaidCymru	0.186774	0.261145	26	13
32278797	George Betak	0.124017	0.459879	33	31
719446423192866000	Narrendra Malhotra	0.46326	0.236566	12	10
2356794366	Leslie Floyd	0.223964	0.314198	39	38
870010945	Hudds Greenpeace	0.786243	0.429922	29	2
68929576	Ferrante Spartacus	0.447707	0.397164	35	44
29368590	Deepak Mohoni	0.544926	0.339353	20	19
769133605469691000	Maelys	0.66879	0.188911	29	18
1197354972	Luis Bergante	0.958522	0.449458	21	31
2913791393	TSHEPANG THOBEGA	0.614226	0.046531	3	49
89165845	Rog Tallbloke	0.080035	0.18801	20	20
399323043	Patrick Scanlon	0.100168	0.556035	27	23
24859059	????????????Simon Gardner	0.708066	0.30756	3	49
1233052778	Joan Samuel	0.227674	0.58636	15	24
69558002	M Williams	0.476458	0.472126	29	25
327491457	Evangeline McDowell	0.984238	0.455351	31	25
567281967	GerenciaParaTodos Â®	0.342378	0.406225	30	18
1550096929	Rod McBan ????? ?	0.800818	0.791532	18	28
3221326139	alex chaostar	0.225892	0.416476	17	35
324964510	Steven Clark	0.02904	0.43438	28	43
24199758	Darren Grimes	0.459942	0.381712	27	45
216346234	Hugh Terry	0.360388	0.440451	50	5
902571277	Mohamed Naseer	0.859928	0.273979	5	47
2718102598	seth owens	0.777174	0.992323	45	3
2933889513	Jade Smith	0.095914	0.921905	13	33
3513715342	Clarion Investments	0.610992	0.581411	44	8
729651409986191000	Swiss International	0.672166	0.578019	11	34
2924781310	Nick Welch	0.699156	0.247874	12	20
150025021	D.P. Lovecraft	0.538823	0.709077	34	34
21750761	Tiziana vitali	0.1688	0.253107	35	35
219425028	Still Yes	0.308203	0.721447	37	48
751105351244738000	J.R	0.304727	0.109173	25	11
57920735	David Stevens	0.514538	0.625814	2	1
142786962	Ed Burke	0.527582	0.87564	28	39
376399949	Cardiff South Plaid	0.792087	0.751167	20	13
3320493183	TLVRP GUAM	0.132796	0.623167	14	25
19885888	Steve McCaskill	0.539525	0.511013	16	16
1133836538	freyermatoy??	0.068782	0.123432	8	42
702715164	CarolH.??Palestine	0.586077	0.674729	14	19
1061564808	James Gang	0.36756	0.006409	30	3
106788885	(((ShoutedAtALot)))	0.651473	0.828648	12	11
824173123	Alcofribas	0.443175	0.038986	6	35
389768787	ukipwebmaster	0.473207	0.861298	33	38
25264158	Christian Guthier	0.064655	0.989024	41	6
102325185	4-traders.com	0.157724	0.098125	5	27
400057121	valerie lindgren	0.469712	0.792806	43	10
723251650174017000	Live EU Debate	0.581389	0.790822	42	10
65322179	Open Europe	0.797513	0.816555	50	48
77203104	#BANGUNLAHJIWANYA	0.703983	0.157224	48	29
698459073205899000	KewGardensTory	0.580571	0.919327	44	7
2338414994	Aaron Vincent	0.632433	0.741339	7	45
46781548	Ewan Morrison	0.7636	0.23524	46	26
4846013069	Adrienne	0.183384	0.40726	31	3
138162505	Minnie Greene	0.672353	0.482503	47	9
1259860657	Alan Gregory	0.432501	0.431163	41	35
433366200	Andrea MÃ¡rmol	0.427684	0.389472	30	35
106079513	Rek the Traitor	0.179769	0.943775	29	14
291683439	libEUrty	0.010763	0.615836	15	40
37779837	Auntie Shirley	0.780803	0.188376	31	7
398656540	@sebbest_j	0.466157	0.665756	38	23
1362324757	Robert Dingwall	0.82475	0.419051	44	4
786874871494172000	Christy May	0.878325	0.536576	3	20
304601634	Pete Durnell UKIP	0.857821	0.200475	2	41
2197545620	IAWMC	0.267124	0.917371	29	44
57409241	BizBuzz	0.897254	0.03572	2	24
19459596	John Gillibrand	0.455791	0.041515	43	40
1295283162	Susannah C	0.422885	0.116984	12	39
19529794	lucy katz	0.241808	0.117568	15	37
329600798	dji45	0.207801	0.163975	40	29
552816588	Miguel CAMACHO	0.714074	0.425253	5	43
2303495888	Vandervecken	0.931216	0.047669	49	17
214237884	The Creative Octopus	0.208503	0.160061	45	37
1536973525	Robyne Greener	0.819601	0.390347	17	14
800581992	Red Zone SEO Graphic	0.238948	0.177322	30	44
437554687	Immigrant Dr. Humbug	0.24692	0.623563	26	49
77466906	Risto Suoknuuti	0.867516	0.447149	31	22
567223853	Thomas Cox CBE	0.766982	0.833822	16	45
1688188250	Orla Graham	0.177921	0.834996	40	33
770197184256049000	Bronwyn Curnow	0.801945	0.273385	22	10
127181267	Aby Joseph (AJ)	0.110721	0.497653	14	22
422164503	(((Tea Junkie)))	0.835012	0.300073	24	25
16261460	zorie	0.792087	0.061288	25	7
1200196952	Inken Losch	0.094102	0.99982	14	19
11882242	sunildvr	0.221466	0.765844	15	18
253514454	Contract Scotland	0.248151	0.963277	29	3
96737209	jagannath	0.629382	0.335525	6	46
543372360	graham	0.808487	0.730089	29	5
3365515539	L. Papamichalopoulou	0.684741	0.229581	21	12
538497819	Mike Armstrong	0.846417	0.40244	46	23
19472057	Kevin Dunn	0.225603	0.31994	22	12
97398694	OneNewsPage UK	0.391669	0.704691	23	34
790259360010276000	Rebecca Currier	0.444329	0.664398	12	35
739099664553791000	Alfie Broom	0.249316	0.060888	42	47
3131047109	game of the play	0.815947	0.058655	2	48
4569400890	Nic Berry	0.687696	0.763354	29	13
116871279	parmigiani stefano	0.088119	0.888093	15	43
3311106657	WIMBLEDON WATCH ?	0.861318	0.18678	36	32
404693447	TomHealyNERI	0.324124	0.148241	40	16
274901053	Grumpy Londoner	0.979625	0.834358	23	48
746692455693697000	John Kinsey	0.788681	0.414743	28	27
87818409	The Guardian	0.970346	0.015401	41	6
3065384164	elise	0.21646	0.40899	45	11
182768136	Candelas Sastre	0.0002	0.883092	31	16
733254883709706000	CWN	0.991642	0.244314	12	45
4030094787	Kasia Polkowska	0.878042	0.954053	24	11
1904660713	Mari Hughes	0.401633	0.917673	5	41
1622033666	mahade	0.176503	0.315776	32	31
55045806	jerel fair	0.144494	0.255386	50	8
750781552053878000	Annette Ashley	0.95419	0.652707	44	11
277964142	Susan	0.393447	0.145002	20	17
250361112	PuddyPad	0.346244	0.82114	39	15
167017165	Hat Smith	0.204388	0.285025	24	30
1676904229	Ram Gangisetty	0.578928	0.422345	2	50
311549242	shepzy	0.02338	0.929765	45	16
28594012	Hamish Marr	0.169624	0.920191	28	37
18722145	Benoit Xhenseval	0.035407	0.659113	48	41
92005102	WSPU	0.115098	0.593008	38	36
843337472	Natalie collins	0.846256	0.164674	26	45
2493580368	ChestertonSolomon	0.426974	0.812761	37	4
547923535	Stephanie	0.348133	0.753657	32	45
131225476	Vincent Gibbons	0.149824	0.211202	23	49
3068106785	Rona Mackay MSP	0.917515	0.914143	49	12
904399998	sue smith	0.954919	0.73577	25	10
19441006	londonyc	0.418551	0.479207	36	21
409116367	Linda	0.522965	0.066625	28	49
2985792382	?FATIMA?	0.750553	0.396496	18	28
1125937411	David Jones	0.877766	0.49721	23	10
2679723012	teeindustry	0.508933	0.052161	20	17
21862594	Dawn Connor	0.883002	0.133432	19	40
22829214	Shell	0.73424	0.515998	29	47
132647129	Martin Holleran	0.64156	0.192927	49	16
297316201	Ilyas Saliba	0.814584	0.923465	48	43
731028878	Ravindra	0.929468	0.575587	23	32
786879000761274000	Jennifer Simpson	0.175164	0.533665	10	44
3153692141	Nathanael Wiseman	0.149818	0.050839	40	40
25402353	Kitty Devine	0.790711	0.589173	40	37
3456887541	eldiarioInt	0.158023	0.174955	14	22
4919740877	NerdNewsFeed	0.015026	0.385456	49	39
1606155493	JPCampbellBiz	0.815407	0.115939	48	17
2562544931	Esperancita Uribe	0.996046	0.424158	16	12
2364434006	Brand EU	0.648222	0.475594	12	10
2924971587	Hannah Goldsmith	0.179837	0.474747	24	41
41780203	INFOS_EN	0.386392	0.179225	2	39
1854836239	Twisted Snake	0.840935	0.478508	36	12
445690194	Cherry Ann Guest	0.451649	0.879526	44	3
453802993	Tom@TSL	0.191848	0.968008	4	2
19399213	nick morris	0.647464	0.515765	28	36
2304200984	Johan Deni Jambrong	0.676028	0.890131	6	21
210774132	KEV	0.741391	0.768848	16	42
3131571730	Cory Y Standby	0.447622	0.858127	21	12
37608434	olufikayo Akinyanmi	0.664432	0.238531	4	37
14250387	.	0.256892	0.957754	3	23
726071523493163000	Meath Chambers	0.807391	0.28434	5	11
1584070627	Biz Ins	0.989192	0.220653	11	22
309278028	Alex Callinicos	0.41427	0.546271	19	42
19781996	Stephanie Oswald	0.778258	0.554062	32	43
877774969	Bobbins	0.954446	0.646299	36	3
420475423	Josef Weidenholzer	0.558988	0.022794	32	25
474296002	Vercovicium	0.865365	0.692101	14	34
1643787608	Bud	0.324468	0.277617	37	38
636837451	roy taylor	0.307257	0.510532	38	44
3548426717	Whitehorses	0.901202	0.113766	15	27
784891357496221000	twt247	0.611803	0.724192	29	5
3375891075	Welcome! New York	0.545551	0.866216	19	13
489254924	RAB MACKENZIE	0.63334	0.122578	31	19
219983463	? Deplorable Amin ?	0.730042	0.49516	47	17
86911175	Need4Geeks	0.437852	0.773615	29	7
27677542	Adella Pasos	0.826078	0.746584	28	27
703520314383273000	michael jones	0.667336	0.681144	41	49
776120303827189000	Chloe McKeown	0.063426	0.383747	12	25
763354486786195000	FOX News (Online)	0.566059	0.431962	14	29
300740743	patrigarcÃ­a	0.007641	0.741844	3	4
14567976	Dirk Singer	0.615415	0.022982	9	1
104120964	Julian Dimitrov	0.04653	0.445732	40	39
718724923930316000	CommercialRisk	0.400197	0.540887	12	25
2938076673	RightToWork77	0.478173	0.705123	15	1
3266673671	paula whiteside	0.247502	0.364942	39	42
1708279506	Tartan paint	0.069605	0.865712	45	28
1087252640	Moo the fat Goo	0.905622	0.183233	2	43
3084439047	JessieAnn	0.037935	0.989544	11	43
219258266	Angus	0.82708	0.760846	43	33
35877433	Louz Wate	0.945141	0.894592	47	46
388466131	Dave Bradshaw	0.036166	0.851184	25	46
426005808	Jacqueline	0.037715	0.35923	10	3
623984765	Loopy	0.106216	0.659611	1	23
2603476530	TA NEA online	0.967688	0.705086	7	11
4749348448	BB-3BE4	0.797061	0.061261	22	14
755051936043372000	Roger Snape	0.657055	0.167375	14	17
703520314383273000	michael jones	0.953279	0.049108	38	4
1635105781	David Hume Institute	0.954698	0.495433	31	42
606423596	Ismael Mullor Ruiz	0.343785	0.996643	31	10
36892347	DeplorableRolfOcale	0.480276	0.770294	44	34
3470455464	TYYC	0.341427	0.976803	43	38
78354184	Mark Appleby	0.892093	0.28009	26	14
189088444	XaVi	0.723482	0.206492	38	49
3311906587	All The News	0.975384	0.862775	33	41
559384169	becinbrussels	0.286969	0.122666	29	10
2243508517	Jane Owen	0.102435	0.319483	8	17
3407065894	SkylinerTechnologies	0.409704	0.233106	4	45
2565041257	Robert Orme	0.173572	0.172465	16	40
190751640	Chris Newton	0.975599	0.308657	43	40
613280139	AlternativeEconomics	0.525232	0.028907	44	40
4880362215	Steve Beerling	0.462592	0.58294	25	43
19003183	JoÃ£o Filipe Pereira	0.809657	0.409933	48	42
4258246036	David K Webb	0.673682	0.82154	33	46
2700658820	Rash	0.359517	0.389357	9	21
723251650174017000	Live EU Debate	0.885279	0.105956	24	17
4211418807	Warren Moore-Waugh	0.151418	0.761275	19	37
939917276	Kevin White	0.171131	0.18039	34	15
2330883598	Cooky	0.486363	0.16009	41	26
320856104	John Tierney	0.110038	0.671935	30	38
336558514	'Oor' Axel Foley	0.638091	0.848124	2	24
2797396292	Bad Hindeland	0.965809	0.977733	40	4
159485911	AlisonLucreRodriguez	0.951887	0.960366	38	3
405718710	Charlene Shepherd	0.932225	0.679633	22	20
218692913	Galius Zembron	0.84761	0.911886	24	16
4777757559	Mythical King999	0.476085	0.101651	24	8
783396136816091000	Secret squirel	0.601103	0.994883	48	46
95000293	Holidays Travel ?	0.908858	0.131595	50	48
20788167	AccountingWEB.co.uk	0.811172	0.820884	43	41
34093672	(((Anna)))	0.766128	0.219468	37	7
626157044	UpdateFx??	0.071981	0.382206	47	48
26985345	Paul Waugh	0.361362	0.974287	40	22
749673114229940000	Julie Hickmott	0.598894	0.854077	7	2
437341427	Lee Robertson	0.249401	0.848728	2	29
555908919	helen	0.062441	0.135238	37	40
4825898833	Official ABC	0.468924	0.447956	13	7
316797199	Terry Enga	0.031901	0.191824	13	4
783730814374772000	Filippo	0.669129	0.819539	12	16
4424423595	LÃ­deres	0.960824	0.533081	34	10
706808859806076000	Brexiteer Smith	0.1101	0.651734	40	30
36026362	Left Leanerâ„¢	0.805552	0.649855	34	33
466828303	Philip Grant	0.075059	0.974563	31	9
250361112	PuddyPad	0.554203	0.546188	46	4
3377490886	Insider.Pro Italia	0.714075	0.731575	47	39
142896455	IT news tracker	0.311979	0.644087	42	24
122335675	Asun Cirera	0.436476	0.225925	37	7
313775431	Stuart Allum	0.27026	0.053458	11	10
265814274	Siddarth Pai	0.702249	0.990511	23	34
2197417861	Emma Greenhill	0.475381	0.555733	35	13
2243508517	Jane Owen	0.465907	0.672954	34	18
19824842	Gail Thornton	0.990062	0.947444	13	43
3080479098	Gus	0.435464	0.262541	4	7
20950173	Chris Alfred	0.466421	0.444331	47	37
104879622	$ Empowering Women $	0.708146	0.338203	8	40
16146176	James McBrearty	0.278266	0.945696	14	7
3413559281	Young Eurosceptics	0.98297	0.852305	43	16
717228962	Tech	0.156053	0.383113	14	30
283557895	Ray Pugh	0.121695	0.254336	33	1
788524	Guardian news	0.552928	0.995539	42	38
2344050265	Keith Best	0.204194	0.46434	43	24
2535958714	William Bailey	0.801774	0.37847	43	8
1853894491	auntie_shaz	0.393873	0.816414	39	48
2876382975	marc	0.09681	0.841401	23	44
18282047	Jonesey	0.740236	0.50727	11	40
3163920045	Tim Ashton	0.578805	0.959654	18	13
407244244	College of Arts+Law	0.075056	0.87537	19	19
1295283162	Susannah C	0.256673	0.080836	13	36
193680125	steve	0.658496	0.66735	1	23
763243314422255000	Mobile Marketing	0.589416	0.276859	49	33
66079234	Michael Adams	0.930499	0.675987	24	17
887688169	Thomse	0.272513	0.463134	24	48
27487279	Myz Lilith	0.762223	0.023034	32	38
3385817003	Irish Legal News	0.379335	0.831096	4	25
47567626	??????????????????	0.390718	0.338669	2	9
407100141	Technology News	0.667532	0.181331	43	10
1392652724	Jarrovian	0.122346	0.220915	21	33
1882369160	Kashif Ali	0.395857	0.07846	49	37
244991712	TheSolidTrader	0.653515	0.438108	13	37
748693568978505000	Brexit Top News	0.211233	0.379183	45	14
292987643	Jennifer Fearn	0.046718	0.640585	9	12
854828467	psizan	0.230458	0.119769	41	41
232808640	Geordie Al	0.954055	0.57985	15	14
1065190608	Catherine M Ginn	0.26463	0.675328	20	4
608730924	Jeanne Price	0.599758	0.85453	6	45
22475722	Pete Higgins	0.596612	0.750833	3	14
329959137	Ginny Black	0.587424	0.181822	13	17
24178848	Claire Hobden	0.453515	0.163602	49	27
405590291	John Withington	0.638719	0.213487	43	22
162437804	Shailendra Nair	0.242014	0.454121	46	33
779002950085644000	Ton Christiaanse	0.73358	0.981716	22	24
223575083	Citizen Tammy #763	0.401148	0.906976	27	47
2737195323	Morva Wortley	0.212416	0.141536	50	47
756924658113474000	EU4me	0.557715	0.339859	48	42
18900580	FACT	0.876108	0.59498	30	49
1071789938	TrackChat	0.267258	0.634629	1	13
4426507168	David	0.853749	0.885925	18	11
45781796	DanceTabs	0.901055	0.729909	3	7
